id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506507737521606656,1506507268367720449,2022-03-23 08:46:48 EEST,2022-03-23,08:46:48,+0300,149014607,amanavin,Amman,,@flyingbeast320 @amazonIN #BoycottAmazon start karde kya... phatt ke flower ho jayegi inki😂😂😂,hi,[],[],[],2,4,167,['boycottamazon'],[],https://twitter.com/AMANAVIN/status/1506507737521606656,False,,0,,,,,,,,"[{'screen_name': 'flyingbeast320', 'name': 'Gaurav Taneja', 'id': '959285621490515969'}, {'screen_name': 'amazonIN', 'name': 'Amazon India', 'id': '1282946089'}]",,,,
1506003726913392654,1506003726913392654,2022-03-21 23:24:03 EEST,2022-03-21,23:24:03,+0300,563738634,drjschwedler,Jillian Schwedler,,"My book is listed as the number one new release in #Jordan history! Not sure it means anything, but still exciting! @stanfordpress #protests #Amman #Neoliberalism #StateRepression  https://t.co/KBu2RT9RIs",en,"[{'screen_name': 'stanfordpress', 'name': 'stanford press', 'id': '165848423'}]",[],['https://pbs.twimg.com/media/FOZmaCLWQAUJy6x.jpg'],7,11,196,"['jordan', 'protests', 'amman', 'neoliberalism', 'staterepression']",[],https://twitter.com/DrJSchwedler/status/1506003726913392654,False,,1,https://pbs.twimg.com/media/FOZmaCLWQAUJy6x.jpg,,,,,,,[],,,,
1505870864180408323,1505870864180408323,2022-03-21 14:36:06 EEST,2022-03-21,14:36:06,+0300,1495065939481890819,sanatantales7,Sanatan Tales™,,"All wonders of world are failed in front of our ancient mandir  Meenakshi Amman Temple, also known as Minakshi-Sundareshwara Temple, is one of the oldest and hold most important place in India  https://t.co/aXWh2chCpd",en,[],[],['https://pbs.twimg.com/media/FOXti14XIAcGI56.jpg'],3,143,1176,[],[],https://twitter.com/sanatantales7/status/1505870864180408323,False,,1,https://pbs.twimg.com/media/FOXti14XIAcGI56.jpg,,,,,,,[],,,,
1505787249086312450,1505787249086312450,2022-03-21 09:03:51 EEST,2022-03-21,09:03:51,+0300,348404410,ammanmarezinep,amman mare zinep,,Günaydınlar 💐 Nihayet güneşi gördük. Mutlu haftalar  https://t.co/wfAFVakZlj,tr,[],[],['https://pbs.twimg.com/media/FOWhhVdWUAA-Msp.jpg'],16,0,174,[],[],https://twitter.com/ammanmarezinep/status/1505787249086312450,False,,1,https://pbs.twimg.com/media/FOWhhVdWUAA-Msp.jpg,,,,,,,[],,,,
1505513440441368577,1505513440441368577,2022-03-20 14:55:49 EEST,2022-03-20,14:55:49,+0300,2902451911,kumanan93,kumanan,,"Police stopped families of disappeared #Tamils near Amman temple in #Mattuvil today, preventing them from getting off the bus while they were on their way to demand justice from #SriLanka’s Prime Minister @PresRajapaksa, who is on a 2 day visit to #Jaffna.   #Disappearedtamils  https://t.co/Jh24Fa5l7o",en,"[{'screen_name': 'presrajapaksa', 'name': 'mahinda rajapaksa', 'id': '1003757702'}]",[],"['https://pbs.twimg.com/media/FOSoe4bWUAMG1V4.jpg', 'https://pbs.twimg.com/media/FOSoe4cWYAAN8nP.jpg', 'https://pbs.twimg.com/media/FOSoe7HXsAAUu9y.jpg', 'https://pbs.twimg.com/media/FOSoe7IXoAMJNTD.jpg']",11,241,382,"['tamils', 'mattuvil', 'srilanka', 'jaffna', 'disappearedtamils']",[],https://twitter.com/kumanan93/status/1505513440441368577,False,,1,https://pbs.twimg.com/media/FOSoe4bWUAMG1V4.jpg,,,,,,,[],,,,
1505470135921901569,1505470135921901569,2022-03-20 12:03:45 EEST,2022-03-20,12:03:45,+0300,4498208480,krithikasivasw,krithika sivaswamy,,Why is Madurai Meenakshi Amman temple not with Madurai Adheenam and with HRCE ?,en,[],[],[],9,108,667,[],[],https://twitter.com/krithikasivasw/status/1505470135921901569,False,,0,,,,,,,,[],,,,
1505219111676444673,1505219111676444673,2022-03-19 19:26:16 EEST,2022-03-19,19:26:16,+0300,1137223529236180997,s__deeny,Temporary_Ustaz💎💮,,"Mamarki tayi Miki Addu'a ""Allah ya baki miji nagari"" Amman na shiga Dm dinki bakya replying 🤔 are you mad?? 🤷",tl,[],[],[],24,14,151,[],[],https://twitter.com/S__Deeny/status/1505219111676444673,False,,0,,,,,,,,[],,,,
1505213684926230534,1505213684926230534,2022-03-19 19:04:42 EEST,2022-03-19,19:04:42,+0300,1493971677386280960,thrinethrini,Jeyabanu Kannan,,Today at Meenakshi Amman Temple 😇 #SaveSoil #ConsciousPlanet  https://t.co/uis3L7qcd9,en,[],[],['https://pbs.twimg.com/media/FOOX29SaMAIskxL.jpg'],10,106,244,"['savesoil', 'consciousplanet']",[],https://twitter.com/thrinethrini/status/1505213684926230534,False,,1,https://pbs.twimg.com/media/FOOX29SaMAIskxL.jpg,,,,,,,[],,,,
1505178036450304004,1505178036450304004,2022-03-19 16:43:03 EEST,2022-03-19,16:43:03,+0300,752020341267070977,kultablalik,Kült öz hakiki meme önderi,,Yandım amman öldüm amman Sararıp soldum amman Kar boran yollar Ardımda sevdan var Seni bırakıp gidemem ☺️🎶🥃  https://t.co/5Ic7ojJHrR,tr,[],[],['https://pbs.twimg.com/media/FON3cnmWYAMA-np.jpg'],16,0,123,[],[],https://twitter.com/kultablalik/status/1505178036450304004,False,,1,https://pbs.twimg.com/media/FON3cnmWYAMA-np.jpg,,,,,,,[],,,,
1504631170474156039,1504631170474156039,2022-03-18 04:30:00 EEST,2022-03-18,04:30:00,+0300,1652541,reuters,Reuters,,This man is the 'cat guardian' of Amman. Jordanian Zaid Alshurbaji feeds the strays in his area daily and is a proud 'father' of three cats 🐈🐱  https://t.co/1nsDoAWy5z,en,[],[],[],8,31,192,[],[],https://twitter.com/Reuters/status/1504631170474156039,False,,1,https://pbs.twimg.com/amplify_video_thumb/1504569703733243904/img/V9Y9olOUk1r2QKOw.jpg,,,,,,,[],,,,
